date,spec,ukr_cpi_yoy_actual,ukr_cpi_yoy_counterfactual,ukr_ip_yoy_actual,ukr_ip_yoy_counterfactual,inflation_gap
2011-04-01,baseline_no_fx_aic,9.435850796483503,11.806638715132305,5.572441742654499,7.500814724253261,-2.3707879186488015
2011-05-01,baseline_no_fx_aic,10.977200807701571,12.995486817850866,8.967674661105306,11.521597740171899,-2.0182860101492945
2011-06-01,baseline_no_fx_aic,11.868583946719236,13.620118187309624,7.873210633946837,9.1327329928282,-1.751534240590388
2011-07-01,baseline_no_fx_aic,10.635563482376645,12.081669590387769,9.182643794147328,9.175773185928401,-1.446106108011124
2011-08-01,baseline_no_fx_aic,8.886384613090037,9.696252078753098,10.43129388164492,11.599826438207227,-0.8098674656630607
2011-09-01,baseline_no_fx_aic,5.923489793686221,6.687792901981595,8.317214700193421,8.956703559707112,-0.7643031082953744
2011-10-01,baseline_no_fx_aic,5.396507257399241,5.814792138857743,7.734303912647866,7.194207025280199,-0.4182848814585016
2011-11-01,baseline_no_fx_aic,5.186344730465242,5.498022229004754,6.394810009267826,5.2994390424590465,-0.31167749853951143
2011-12-01,baseline_no_fx_aic,4.560235535641044,4.781230865561422,3.532608695652173,2.257010279125325,-0.2209953299203784
2012-01-01,baseline_no_fx_aic,3.732035650210208,3.9522320591693525,2.3908523908523938,1.4065794772070044,-0.22019640895914439
2012-02-01,baseline_no_fx_aic,3.0123882274634584,3.557214094164427,2.9804727646454365,1.978936382415699,-0.5448258667009687
2012-03-01,baseline_no_fx_aic,1.8948968364357333,2.724785305846751,0.1816530426884677,-0.6358222956369097,-0.8298884694110176
2012-04-01,baseline_no_fx_aic,0.5872624249118719,1.4713570125801962,1.151631477927073,-0.22763818464749086,-0.8840945876683244
2012-05-01,baseline_no_fx_aic,-0.510416034090122,0.14702208735850864,2.966507177033484,2.055162682747267,-0.6574381214486307
2012-06-01,baseline_no_fx_aic,-1.2040685119400818,-1.108824476316307,-0.1895734597156417,0.07409478413486692,-0.0952440356237747
2012-07-01,baseline_no_fx_aic,-0.1029993666830764,-0.012245000659641292,1.4787430683918634,4.2341362695433356,-0.0907543660234351
2012-08-01,baseline_no_fx_aic,-0.0027011732761428,0.333770354419593,-2.5431425976385036,-0.39286080539128143,-0.3364715276957358
2012-09-01,baseline_no_fx_aic,-0.0027011732761539,0.3653172582191546,-4.107142857142854,-2.121658861724938,-0.3680184314953085
2012-10-01,baseline_no_fx_aic,-0.0027011732761539,0.4507451615761211,-2.871621621621623,-0.8096767505527451,-0.453446334852275
2012-11-01,baseline_no_fx_aic,-0.2024959761267375,0.21869722894375632,-2.526132404181181,-0.3828719395544519,-0.42119320507049385
2012-12-01,baseline_no_fx_aic,-0.2024959761267264,0.19163904473339743,-5.686789151356075,-4.368280972400567,-0.39413502086012386
2013-01-01,baseline_no_fx_aic,-0.2024959761267042,0.22114221522353084,-3.3502538071065957,-2.812118012743105,-0.42363819135023506
2013-02-01,baseline_no_fx_aic,-0.5012908983538678,-0.008425476264321441,-5.688622754491024,-5.946223475984831,-0.4928654220895463
2013-03-01,baseline_no_fx_aic,-0.7988942157067469,-0.3788413433355039,-4.623753399818675,-5.039972809756824,-0.420052872371243
2013-04-01,baseline_no_fx_aic,-0.7988942157067469,-0.6737555450576009,-1.992409867172684,-2.332001920306377,-0.12513867064914597
