date,ukr_ip_yoy_actual,ukr_cpi_yoy_actual,ukr_ip_yoy_counterfactual,ukr_cpi_yoy_counterfactual,inflation_gap_actual_minus_cf
2016-09-01,4.984423676012462,7.877796377359658,0.8521899849200509,8.152009470587807,-0.27421309322814835
2016-10-01,5.091258405379451,12.359042224848782,1.3636831651974997,12.099621368867362,0.2594208559814195
2016-11-01,8.7512291052114,12.138730377349049,5.702664704377606,11.694339160299293,0.4443912170497555
2016-12-01,6.596558317399626,12.361448809081654,2.747550381087691,12.669983891699097,-0.30853508261744267
2017-01-01,4.241781548250256,12.584167240814171,1.6933345898945515,13.954015293084774,-1.3698480522706031
2017-02-01,-3.3570701932858604,14.166675615685076,-5.42129789989253,15.612408450366653,-1.4457328346815768
2017-03-01,0.7976071784645988,15.070966115611274,-0.622207924126057,15.890714958932403,-0.8197488433211291
2017-04-01,-2.9804727646454143,12.180294503045207,-3.5013237464380524,13.736957573846878,-1.5566630708016707
2017-05-01,3.495762711864403,13.525113218366446,4.477330597831883,13.247573926876127,0.277539291490319
2017-06-01,6.100217864923763,15.57266035056144,8.046729782532914,13.429359303235408,2.143301047326032
2017-07-01,0.939457202505234,15.9197253966592,3.624238836883922,13.172070409324705,2.747654987334494
2017-08-01,2.9350104821803003,16.152262458638454,3.11499038783088,12.794742705694771,3.3575197529436824
2017-09-01,0.791295746785381,16.38045943792854,1.4091395595020426,13.240970069597118,3.1394893683314216
2017-10-01,1.279707495429605,14.569090419439368,1.5762745063546735,12.024161737554552,2.544928681884816
2017-11-01,0.5424954792043524,13.556200622018032,0.7529715986832498,11.672331618356264,1.8838690036617685
2017-12-01,-0.5381165919282505,13.668743932842586,-0.3424204427345725,11.894238323741236,1.7745056091013502
2018-01-01,3.8657171922685594,14.118471900925057,4.330869458803981,12.294257511259683,1.8242143896653733
2018-02-01,5.157894736842117,14.00548331488456,5.6745344812004745,12.087991299682953,1.9174920152016064
2018-03-01,4.352126607319495,13.221555630008153,4.692953317356958,11.490256049001351,1.7312995810068017
2018-04-01,5.508474576271172,13.109343979235067,6.8600512531216085,11.278488651066356,1.8308553281687114
2018-05-01,3.4800409416581246,11.657792674467004,4.264783665572986,11.282722264849104,0.3750704096178996
2018-06-01,2.258726899383978,9.899402238648625,3.2148175227880826,10.310578381229961,-0.4111761425813363
2018-07-01,4.136504653567741,8.912281859259586,4.689479083670102,9.907202728665359,-0.9949208694057727
